Key,Value/Type,Value/CraftItemId,Value/CraftValue,Value/RankMin,Value/RankMax,Value/Ingredient1Id,Value/Ingredient1Total,Value/Ingredient2Id,Value/Ingredient2Total,Value/Ingredient3Id,Value/Ingredient3Total,Value/Ingredient4Id,Value/Ingredient4Total,Value/OpenKeyRecipeID,Value/openCondition,Value/openParameter,Value/firstTimeBonusSpecialEffectId,Value/Alkhahest,Value/FirstBonusType/0,Value/FirstBonusType/1,Value/FirstBonusType/2,Value/FirstBonusType/3,Value/FirstBonusType/4,Value/FirstBonusType/5,Value/FirstBonusType/6,Value/FirstBonusType/7,Value/FirstBonusType/8,Value/FirstBonusValue/0,Value/FirstBonusValue/1,Value/FirstBonusValue/2,Value/FirstBonusValue/3,Value/FirstBonusValue/4,Value/FirstBonusValue/5,Value/FirstBonusValue/6,Value/FirstBonusValue/7,Value/FirstBonusValue/8
Wisdomwords00,ECraftType::Enhance,Wisdomwords,0,1,3,BelialHeart,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Wisdomwords01,ECraftType::Enhance,Wisdomwords,0,4,6,EligosHeart,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Wisdomwords02,ECraftType::Enhance,Wisdomwords,0,7,9,MurmurHeart,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ChangeBunny00,ECraftType::Enhance,ChangeBunny,0,1,3,Lilimear,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ChangeBunny01,ECraftType::Enhance,ChangeBunny,0,4,6,Lilimear,1,Lilimtail,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ChangeBunny02,ECraftType::Enhance,ChangeBunny,0,7,9,Lilimear,1,Lamastutail,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CircleRipper00,ECraftType::Enhance,CircleRipper,0,1,3,SharpRazor,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CircleRipper01,ECraftType::Enhance,CircleRipper,0,4,6,SharpRazor,1,Mithril,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CircleRipper02,ECraftType::Enhance,CircleRipper,0,7,9,SharpRazor,1,Hihiirokane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonYorkton00,ECraftType::Enhance,SummonYorkton,0,1,3,YorktonMeat,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonYorkton01,ECraftType::Enhance,SummonYorkton,0,4,6,Tonkatsu,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonYorkton02,ECraftType::Enhance,SummonYorkton,0,7,9,PorkCurry,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Moneyispower00,ECraftType::Enhance,Moneyispower,0,1,3,Gold,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Moneyispower01,ECraftType::Enhance,Moneyispower,0,4,6,Hihiirokane,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Moneyispower02,ECraftType::Enhance,Moneyispower,0,7,9,Orichalcum,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonChair00,ECraftType::Enhance,SummonChair,0,1,3,Mimicchairdebris,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonChair01,ECraftType::Enhance,SummonChair,0,4,6,Mimicchairdebris,1,WalnutLumber,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonChair02,ECraftType::Enhance,SummonChair,0,7,9,Mimicchairdebris,1,MahoganyLumber,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonGilemund00,ECraftType::Enhance,SummonGilemund,0,1,3,DemonDogFang,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonGilemund01,ECraftType::Enhance,SummonGilemund,0,4,6,DemonDogFang,1,Devilsfang,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonGilemund02,ECraftType::Enhance,SummonGilemund,0,7,9,DemonDogFang,1,Marbasfang,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
PetraBless00,ECraftType::Enhance,PetraBless,0,1,3,Gargoyledebris,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
PetraBless01,ECraftType::Enhance,PetraBless,0,4,6,Gargoyledebris,1,Mimicchairdebris,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
PetraBless02,ECraftType::Enhance,PetraBless,0,7,9,Gargoyledebris,1,DarkMatter,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Submariner00,ECraftType::Enhance,Submariner,0,1,3,Glashtynhair,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Submariner01,ECraftType::Enhance,Submariner,0,4,6,Glashtynhair,1,Glashtynhoof,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Submariner02,ECraftType::Enhance,Submariner,0,7,9,Glashtynhair,1,DeeseamaFilet,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
drain00,ECraftType::Enhance,drain,0,1,3,Devilsfang,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
drain01,ECraftType::Enhance,drain,0,4,6,Devilsfang,1,Ivory,1,Toadfluid,1,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
drain02,ECraftType::Enhance,drain,0,7,9,Devilsfang,1,MurmurHeart,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonBuell00,ECraftType::Enhance,SummonBuell,0,1,3,Ivory,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonBuell01,ECraftType::Enhance,SummonBuell,0,4,6,Ivory,1,ManeLion,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonBuell02,ECraftType::Enhance,SummonBuell,0,7,9,Ivory,1,Marbasmane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RapidSpear00,ECraftType::Enhance,RapidSpear,0,1,3,Spear,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RapidSpear01,ECraftType::Enhance,RapidSpear,0,4,6,Reims,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RapidSpear02,ECraftType::Enhance,RapidSpear,0,7,9,Partizan,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Deadhowling00,ECraftType::Enhance,Deadhowling,0,1,3,Cyhyraethtear,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Deadhowling01,ECraftType::Enhance,Deadhowling,0,4,6,Cyhyraethtear,1,Lamastutear,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Deadhowling02,ECraftType::Enhance,Deadhowling,0,7,9,Cyhyraethtear,1,Warriorskull,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonTracer00,ECraftType::Enhance,SummonTracer,0,1,3,Poisontoadeye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonTracer01,ECraftType::Enhance,SummonTracer,0,4,6,Evileye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonTracer02,ECraftType::Enhance,SummonTracer,0,7,9,SeekerEye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Detectiveeye00,ECraftType::Enhance,Detectiveeye,0,1,3,Poisontoadeye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Detectiveeye01,ECraftType::Enhance,Detectiveeye,0,4,6,Evileye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Detectiveeye02,ECraftType::Enhance,Detectiveeye,0,7,9,SeekerEye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GratefulAssist00,ECraftType::Enhance,GratefulAssist,0,1,3,OakLumber,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GratefulAssist01,ECraftType::Enhance,GratefulAssist,0,4,6,OakLumber,1,WalnutLumber,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GratefulAssist02,ECraftType::Enhance,GratefulAssist,0,7,9,OakLumber,1,MahoganyLumber,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RedDowther00,ECraftType::Enhance,RedDowther,0,1,3,Dethtrapshell,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RedDowther01,ECraftType::Enhance,RedDowther,0,4,6,Dethtrapshell,1,Toadfluid,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RedDowther02,ECraftType::Enhance,RedDowther,0,7,9,Dethtrapshell,1,Gaaphorn,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Sacredshade00,ECraftType::Enhance,Sacredshade,0,1,3,Diamond,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Sacredshade01,ECraftType::Enhance,Sacredshade,0,4,6,Bixbite,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Sacredshade02,ECraftType::Enhance,Sacredshade,0,7,9,Alexandrite,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Acidgouache00,ECraftType::Enhance,Acidgouache,0,1,3,Sulfate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Acidgouache01,ECraftType::Enhance,Acidgouache,0,4,6,Sulfate,1,Poison,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Acidgouache02,ECraftType::Enhance,Acidgouache,0,7,9,Sulfate,1,DarkMatter,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HelleTicalGrinder00,ECraftType::Enhance,HelleTicalGrinder,0,1,3,Iron,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HelleTicalGrinder01,ECraftType::Enhance,HelleTicalGrinder,0,4,6,Steel,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HelleTicalGrinder02,ECraftType::Enhance,HelleTicalGrinder,0,7,9,deathBringerDebris,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Chiselbalage00,ECraftType::Enhance,Chiselbalage,0,1,3,Steel,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Chiselbalage01,ECraftType::Enhance,Chiselbalage,0,4,6,Steel,1,DamascusSteel,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Chiselbalage02,ECraftType::Enhance,Chiselbalage,0,7,9,Steel,1,Platinum,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RuinBeak00,ECraftType::Enhance,RuinBeak,0,1,3,Steel,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RuinBeak01,ECraftType::Enhance,RuinBeak,0,4,6,Mithril,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
RuinBeak02,ECraftType::Enhance,RuinBeak,0,7,9,Clystal,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Jackpot00,ECraftType::Enhance,Jackpot,0,1,3,Silver,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Jackpot01,ECraftType::Enhance,Jackpot,0,4,6,Platinum,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Jackpot02,ECraftType::Enhance,Jackpot,0,7,9,Gold,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Upbeatheat00,ECraftType::Enhance,Upbeatheat,0,1,3,Gunpowder,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Upbeatheat01,ECraftType::Enhance,Upbeatheat,0,4,6,Gunpowder,1,BelialHeart,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Upbeatheat02,ECraftType::Enhance,Upbeatheat,0,7,9,Gunpowder,1,EligosHeart,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Toxicstorm00,ECraftType::Enhance,Toxicstorm,0,1,3,Poison,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Toxicstorm01,ECraftType::Enhance,Toxicstorm,0,4,6,Poison,1,WindFeathers,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Toxicstorm02,ECraftType::Enhance,Toxicstorm,0,7,9,Poison,1,Gaapwing,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Aimingshield00,ECraftType::Enhance,Aimingshield,0,1,3,Iron,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Aimingshield01,ECraftType::Enhance,Aimingshield,0,4,6,Steel,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Aimingshield02,ECraftType::Enhance,Aimingshield,0,7,9,Mithril,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonBugs00,ECraftType::Enhance,SummonBugs,0,1,3,Mimicshell,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonBugs01,ECraftType::Enhance,SummonBugs,0,4,6,TytaniaPoisonedNeedle,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonBugs02,ECraftType::Enhance,SummonBugs,0,7,9,Dethtrapshell,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ThrowAxe00,ECraftType::Enhance,ThrowAxe,0,1,3,Perex,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ThrowAxe01,ECraftType::Enhance,ThrowAxe,0,4,6,Valdish,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ThrowAxe02,ECraftType::Enhance,ThrowAxe,0,7,9,Valdish,1,Clystal,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HellHound00,ECraftType::Enhance,HellHound,0,1,3,Gunpowder,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HellHound01,ECraftType::Enhance,HellHound,0,4,6,Ruby,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HellHound02,ECraftType::Enhance,HellHound,0,7,9,Gusionfur,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FireThrower00,ECraftType::Enhance,FireThrower,0,1,3,Gunpowder,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FireThrower01,ECraftType::Enhance,FireThrower,0,4,6,Gunpowder,1,MeltingSkull,3,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FireThrower02,ECraftType::Enhance,FireThrower,0,7,9,Gunpowder,1,Knightbone,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonRat00,ECraftType::Enhance,SummonRat,0,1,3,Giantratteeth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonRat01,ECraftType::Enhance,SummonRat,0,4,6,Giantratteeth,1,Giantrattail,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonRat02,ECraftType::Enhance,SummonRat,0,7,9,Giantratteeth,1,DevilRoyalTail,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Zombie8Bit00,ECraftType::Enhance,Zombie8Bit,0,1,3,8BitCoin,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Zombie8Bit01,ECraftType::Enhance,Zombie8Bit,0,4,6,8BitCoin,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Zombie8Bit02,ECraftType::Enhance,Zombie8Bit,0,7,9,8BitCoin,2,16BitCoin,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Ghost8Bit00,ECraftType::Enhance,Ghost8Bit,0,1,3,8BitCoin,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Ghost8Bit01,ECraftType::Enhance,Ghost8Bit,0,4,6,8BitCoin,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Ghost8Bit02,ECraftType::Enhance,Ghost8Bit,0,7,9,8BitCoin,2,16BitCoin,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EightBitFire00,ECraftType::Enhance,EightBitFire,0,1,3,8BitCoin,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EightBitFire01,ECraftType::Enhance,EightBitFire,0,4,6,8BitCoin,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EightBitFire02,ECraftType::Enhance,EightBitFire,0,7,9,8BitCoin,2,16BitCoin,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Nightmare8Bit00,ECraftType::Enhance,Nightmare8Bit,0,1,3,8BitCoin,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Nightmare8Bit01,ECraftType::Enhance,Nightmare8Bit,0,4,6,8BitCoin,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Nightmare8Bit02,ECraftType::Enhance,Nightmare8Bit,0,7,9,8BitCoin,2,16BitCoin,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
NeverSatisfied00,ECraftType::Enhance,NeverSatisfied,0,1,3,Lemonade,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
NeverSatisfied01,ECraftType::Enhance,NeverSatisfied,0,4,6,AppleJuice,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
NeverSatisfied02,ECraftType::Enhance,NeverSatisfied,0,7,9,Nectar,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LigaStreyma00,ECraftType::Enhance,LigaStreyma,0,1,3,Ruby,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LigaStreyma01,ECraftType::Enhance,LigaStreyma,0,4,6,Ruby,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LigaStreyma02,ECraftType::Enhance,LigaStreyma,0,7,9,Ruby,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
VaIsha00,ECraftType::Enhance,VaIsha,0,1,3,Sapphire,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
VaIsha01,ECraftType::Enhance,VaIsha,0,4,6,Sapphire,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
VaIsha02,ECraftType::Enhance,VaIsha,0,7,9,Sapphire,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FoldShiu00,ECraftType::Enhance,FoldShiu,0,1,3,DarkMatter,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FoldShiu01,ECraftType::Enhance,FoldShiu,0,4,6,DarkMatter,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FoldShiu02,ECraftType::Enhance,FoldShiu,0,7,9,DarkMatter,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TepesOsius00,ECraftType::Enhance,TepesOsius,0,1,3,Emerald,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TepesOsius01,ECraftType::Enhance,TepesOsius,0,4,6,Emerald,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TepesOsius02,ECraftType::Enhance,TepesOsius,0,7,9,Emerald,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TissLeif00,ECraftType::Enhance,TissLeif,0,1,3,Silver,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TissLeif01,ECraftType::Enhance,TissLeif,0,4,6,Platinum,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TissLeif02,ECraftType::Enhance,TissLeif,0,7,9,Diamond,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
VaSka00,ECraftType::Enhance,VaSka,0,1,3,Sapphire,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
VaSka01,ECraftType::Enhance,VaSka,0,4,6,Sapphire,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
VaSka02,ECraftType::Enhance,VaSka,0,7,9,Sapphire,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TissRosain00,ECraftType::Enhance,TissRosain,0,1,3,Silver,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TissRosain01,ECraftType::Enhance,TissRosain,0,4,6,Platinum,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TissRosain02,ECraftType::Enhance,TissRosain,0,7,9,Diamond,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TepsSalenda00,ECraftType::Enhance,TepsSalenda,0,1,3,Emerald,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TepsSalenda01,ECraftType::Enhance,TepsSalenda,0,4,6,Emerald,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
TepsSalenda02,ECraftType::Enhance,TepsSalenda,0,7,9,Emerald,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FoldingTurb00,ECraftType::Enhance,FoldingTurb,0,1,3,DarkMatter,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FoldingTurb01,ECraftType::Enhance,FoldingTurb,0,4,6,DarkMatter,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FoldingTurb02,ECraftType::Enhance,FoldingTurb,0,7,9,DarkMatter,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LigaDoin00,ECraftType::Enhance,LigaDoin,0,1,3,Ruby,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LigaDoin01,ECraftType::Enhance,LigaDoin,0,4,6,Ruby,2,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LigaDoin02,ECraftType::Enhance,LigaDoin,0,7,9,Ruby,2,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaBradBringer00,ECraftType::Enhance,FamiliaBradBringer,0,1,3,deathBringerDebris,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaBradBringer01,ECraftType::Enhance,FamiliaBradBringer,0,4,6,deathBringerDebris,1,DamascusSteel,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaBradBringer02,ECraftType::Enhance,FamiliaBradBringer,0,7,9,deathBringerDebris,1,Orichalcum,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaCarabos00,ECraftType::Enhance,FamiliaCarabos,0,1,3,FairyPowder,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaCarabos01,ECraftType::Enhance,FamiliaCarabos,0,4,6,FairyPowder,1,Dineseawing,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaCarabos02,ECraftType::Enhance,FamiliaCarabos,0,7,9,FairyPowder,1,Lamastutail,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
